time,xaxis,yaxis,zaxis
2.606831,1.46,-3.6,-0.54
2.610217,1.42,-3.53,-0.53
2.612493,1.36,-3.42,-0.51
2.615264,1.29,-3.26,-0.48
2.617701,1.19,-3.06,-0.45
2.619522,1.07,-2.82,-0.41
2.625366,0.94,-2.54,-0.37
2.625766,0.79,-2.22,-0.33
2.627126,0.62,-1.87,-0.29
2.630357,0.44,-1.49,-0.24
2.632751,0.25,-1.08,-0.19
2.635343,0.06,-0.65,-0.14
2.637785,-0.13,-0.22,-0.08
2.63982,-0.31,0.22,-0.02
2.642221,-0.49,0.64,0.04
2.644826,-0.66,1.05,0.11
2.648008,-0.81,1.43,0.17
2.650589,-0.94,1.76,0.24
2.653189,-1.05,2.07,0.3
2.655634,-1.15,2.34,0.37
2.65818,-1.24,2.59,0.43
2.659952,-1.32,2.81,0.48
2.662469,-1.38,2.99,0.53
2.665264,-1.43,3.14,0.57
2.66876,-1.46,3.25,0.61
2.672043,-1.47,3.32,0.63
2.673305,-1.47,3.36,0.66
2.675884,-1.45,3.36,0.67
2.678847,-1.41,3.33,0.68
2.680088,-1.36,3.27,0.67
2.682672,-1.29,3.19,0.66
2.685264,-1.22,3.08,0.65
2.688294,-1.14,2.95,0.62
2.691351,-1.04,2.8,0.59
2.693602,-0.95,2.61,0.55
2.696133,-0.84,2.39,0.5
2.698716,-0.74,2.14,0.44
2.700371,-0.63,1.87,0.37
2.702933,-0.52,1.57,0.3
2.705678,-0.4,1.25,0.22
2.709016,-0.27,0.92,0.15
2.71105,-0.14,0.57,0.07
2.713859,-0.01,0.21,-0.01
2.716305,0.12,-0.14,-0.09
2.718771,0.26,-0.5,-0.16
2.722147,0.4,-0.84,-0.23
2.722967,0.53,-1.16,-0.3
2.725653,0.66,-1.48,-0.36
2.729119,0.78,-1.77,-0.41
2.731281,0.89,-2.05,-0.46
2.733803,0.98,-2.31,-0.5
2.737033,1.07,-2.56,-0.54
2.738902,1.15,-2.78,-0.56
2.740728,1.23,-2.98,-0.58
2.74325,1.29,-3.16,-0.6
2.746304,1.34,-3.29,-0.61
2.749008,1.37,-3.39,-0.6
2.751548,1.39,-3.46,-0.6
2.754105,1.39,-3.48,-0.59
2.756713,1.37,-3.47,-0.58
2.758857,1.35,-3.41,-0.56
2.760867,1.3,-3.3,-0.53
2.763429,1.24,-3.16,-0.5
2.765985,1.15,-2.98,-0.47
2.768547,1.06,-2.76,-0.43
2.771739,0.94,-2.5,-0.39
2.774327,0.8,-2.2,-0.34
2.776961,0.65,-1.86,-0.29
2.779167,0.49,-1.49,-0.25
2.781109,0.33,-1.09,-0.19
2.783613,0.15,-0.66,-0.13
2.786643,-0.03,-0.24,-0.08
2.789616,-0.2,0.19,-0.03
2.792176,-0.37,0.62,0.03
2.794604,-0.53,1.02,0.09
2.797121,-0.68,1.4,0.15
2.798947,-0.81,1.74,0.21
2.801291,-0.93,2.05,0.27
2.803996,-1.03,2.32,0.32
2.806546,-1.11,2.57,0.37
2.809139,-1.18,2.78,0.41
2.812278,-1.24,2.97,0.45
2.814873,-1.28,3.12,0.48
2.817237,-1.31,3.24,0.5
2.820343,-1.32,3.32,0.52
2.821724,-1.33,3.36,0.53
2.824336,-1.31,3.37,0.54
2.827234,-1.29,3.34,0.54
2.830045,-1.25,3.28,0.54
2.832547,-1.19,3.19,0.53
2.835389,-1.13,3.09,0.51
2.837501,-1.05,2.97,0.49
2.839497,-0.96,2.83,0.46
2.841927,-0.87,2.68,0.42
2.844309,-0.78,2.5,0.38
2.847088,-0.69,2.31,0.34
2.850189,-0.59,2.1,0.3
2.852696,-0.5,1.88,0.25
2.855349,-0.41,1.63,0.2
2.857755,-0.33,1.36,0.15
2.859668,-0.24,1.09,0.09
2.862041,-0.15,0.8,0.04
2.864586,-0.07,0.51,-0.01
2.867983,0.02,0.23,-0.06
2.869713,0.11,-0.05,-0.1
2.872218,0.2,-0.32,-0.15
2.875219,0.29,-0.58,-0.19
2.877902,0.38,-0.83,-0.23
2.880033,0.46,-1.05,-0.26
2.882322,0.55,-1.26,-0.28
2.884968,0.62,-1.46,-0.31
2.887897,0.7,-1.64,-0.34
2.890735,0.77,-1.81,-0.36
2.893277,0.83,-1.95,-0.37
2.895744,0.9,-2.08,-0.38
2.898386,0.95,-2.18,-0.4
2.900805,0.99,-2.25,-0.4
2.902681,1.03,-2.27,-0.41
2.905306,1.05,-2.26,-0.41
2.907756,1.05,-2.21,-0.41
2.910943,1.03,-2.13,-0.4
2.913459,1,-2.01,-0.37
2.915961,0.94,-1.87,-0.35
2.918694,0.88,-1.69,-0.31
2.920302,0.79,-1.5,-0.27
2.922879,0.7,-1.28,-0.23
2.925449,0.6,-1.03,-0.18
2.927969,0.48,-0.74,-0.13
2.931269,0.35,-0.44,-0.08
2.934931,0.22,-0.13,-0.03
2.936289,0.07,0.19,0.01
2.938978,-0.07,0.51,0.06
2.940656,-0.21,0.83,0.11
2.943147,-0.35,1.12,0.16
2.946296,-0.48,1.4,0.21
2.948962,-0.6,1.66,0.25
2.951485,-0.71,1.88,0.28
2.95403,-0.82,2.08,0.32
2.956613,-0.9,2.26,0.34
2.958749,-0.97,2.4,0.36
2.960704,-1.03,2.52,0.38
2.963372,-1.07,2.61,0.39
2.966126,-1.1,2.67,0.4
2.968716,-1.11,2.7,0.4
2.97182,-1.11,2.7,0.4
2.974226,-1.1,2.68,0.39
2.976704,-1.07,2.63,0.38
2.978962,-1.02,2.56,0.36
2.981009,-0.97,2.46,0.35
2.98359,-0.91,2.35,0.32
2.986837,-0.84,2.21,0.3
2.989474,-0.76,2.05,0.27
2.991863,-0.68,1.87,0.23
2.99452,-0.6,1.67,0.19
2.996922,-0.51,1.45,0.15
2.99886,-0.42,1.21,0.1
3.001219,-0.32,0.96,0.05
3.003815,-0.23,0.69,0
3.006818,-0.14,0.4,-0.05
3.00969,-0.04,0.11,-0.11
3.012159,0.06,-0.2,-0.17
3.015358,0.17,-0.52,-0.22
3.017252,0.28,-0.84,-0.28
3.01919,0.4,-1.18,-0.34
3.02157,0.52,-1.53,-0.39
3.024031,0.65,-1.87,-0.45
3.026617,0.79,-2.22,-0.5
3.029736,0.93,-2.55,-0.54
3.032286,1.08,-2.88,-0.59
3.034812,1.23,-3.18,-0.63
3.037312,1.36,-3.47,-0.68
3.03929,1.49,-3.74,-0.71
3.041704,1.61,-3.97,-0.74
3.044271,1.71,-4.15,-0.76
3.049512,1.79,-4.29,-0.78
3.050566,1.85,-4.39,-0.78
3.052632,1.88,-4.43,-0.77
3.055299,1.89,-4.42,-0.76
3.057675,1.88,-4.36,-0.74
3.059597,1.85,-4.23,-0.71
3.061936,1.78,-4.06,-0.67
3.064589,1.69,-3.82,-0.62
3.067914,1.57,-3.52,-0.58
3.070393,1.43,-3.17,-0.52
3.072754,1.27,-2.78,-0.45
3.07526,1.08,-2.33,-0.38
3.077847,0.87,-1.85,-0.3
3.079729,0.65,-1.34,-0.22
3.082303,0.43,-0.81,-0.13
3.084791,0.19,-0.28,-0.04
3.087752,-0.04,0.26,0.04
3.09057,-0.27,0.78,0.13
3.093085,-0.49,1.29,0.22
3.095672,-0.69,1.76,0.3
3.098309,-0.87,2.18,0.38
3.099878,-1.02,2.55,0.45
3.10261,-1.16,2.86,0.51
3.105019,-1.29,3.15,0.56
3.108575,-1.39,3.4,0.61
3.110879,-1.48,3.62,0.66
3.113683,-1.55,3.78,0.69
3.115865,-1.6,3.91,0.72
3.11849,-1.64,3.99,0.75
3.120172,-1.65,4.02,0.76
3.122637,-1.65,4.01,0.76
3.125187,-1.62,3.95,0.76
3.127932,-1.57,3.87,0.74
3.131105,-1.5,3.74,0.71
3.133688,-1.41,3.56,0.66
3.136198,-1.3,3.35,0.62
3.138732,-1.19,3.11,0.56
3.140366,-1.07,2.84,0.5
3.142883,-0.94,2.55,0.44
3.147779,-0.81,2.23,0.37
3.148819,-0.69,1.91,0.3
3.151491,-0.56,1.57,0.23
3.153933,-0.45,1.21,0.16
3.156357,-0.34,0.84,0.08
3.158931,-0.22,0.46,0
3.160575,-0.11,0.06,-0.07
3.163123,0.01,-0.34,-0.14
3.165744,0.13,-0.74,-0.21
3.168513,0.25,-1.13,-0.28
3.171629,0.39,-1.51,-0.34
3.174022,0.52,-1.86,-0.4
3.176554,0.65,-2.21,-0.45
3.179079,0.78,-2.54,-0.5
3.180855,0.91,-2.85,-0.54
3.18359,1.05,-3.14,-0.57
3.18626,1.18,-3.42,-0.6
3.189248,1.3,-3.67,-0.63
3.191798,1.43,-3.88,-0.66
3.194248,1.54,-4.08,-0.68
3.196857,1.64,-4.23,-0.69
3.199126,1.73,-4.34,-0.71
3.201117,1.8,-4.42,-0.72
3.203619,1.85,-4.45,-0.72
3.206178,1.87,-4.44,-0.72
3.209528,1.88,-4.39,-0.71
3.212034,1.86,-4.29,-0.7
3.214487,1.82,-4.15,-0.67
3.217127,1.76,-3.96,-0.64
3.218976,1.67,-3.72,-0.59
3.221362,1.56,-3.43,-0.54
3.223833,1.42,-3.09,-0.49
3.226682,1.26,-2.71,-0.43
3.229696,1.08,-2.28,-0.36
3.232441,0.89,-1.82,-0.29
3.235102,0.68,-1.33,-0.21
3.237335,0.46,-0.83,-0.14
3.23923,0.24,-0.32,-0.05
3.241577,0.01,0.2,0.03
3.24439,-0.21,0.71,0.12
3.246968,-0.41,1.19,0.2
3.250261,-0.61,1.62,0.28
3.25262,-0.79,2.02,0.36
3.254999,-0.94,2.36,0.43
3.257513,-1.08,2.67,0.49
3.259429,-1.21,2.95,0.54
3.261765,-1.31,3.21,0.59
3.264338,-1.4,3.42,0.64
3.26682,-1.48,3.61,0.68
3.270191,-1.55,3.75,0.71
3.272793,-1.59,3.84,0.74
3.275206,-1.62,3.9,0.75
3.277741,-1.64,3.91,0.76
3.279633,-1.62,3.88,0.76
3.282302,-1.59,3.83,0.75
3.284613,-1.54,3.73,0.73
3.287538,-1.47,3.62,0.7
3.290446,-1.38,3.48,0.67
3.293399,-1.28,3.3,0.63
3.295471,-1.16,3.09,0.58
3.298167,-1.05,2.86,0.53
3.299812,-0.93,2.61,0.47
3.302276,-0.81,2.34,0.41
3.304898,-0.7,2.06,0.34
3.3082,-0.59,1.76,0.27
3.310526,-0.49,1.44,0.2
3.313332,-0.38,1.1,0.12
3.315778,-0.28,0.74,0.05
3.318335,-0.17,0.37,-0.03
3.31999,-0.06,-0.02,-0.1
3.322583,0.06,-0.41,-0.17
3.325122,0.18,-0.79,-0.24
3.328664,0.31,-1.15,-0.3
3.331011,0.44,-1.49,-0.36
3.333456,0.56,-1.8,-0.41
3.336078,0.69,-2.09,-0.45
3.338552,0.81,-2.37,-0.49
3.340178,0.93,-2.64,-0.52
3.342707,1.04,-2.89,-0.54
3.345344,1.16,-3.12,-0.56
3.348787,1.27,-3.32,-0.58
3.35111,1.36,-3.5,-0.6
3.353814,1.45,-3.63,-0.61
3.356251,1.53,-3.74,-0.62
3.358805,1.58,-3.79,-0.63
3.36055,1.62,-3.81,-0.63
3.363109,1.64,-3.78,-0.63
3.36566,1.64,-3.71,-0.62
3.368258,1.61,-3.6,-0.61
3.370614,1.56,-3.45,-0.59
3.373227,1.49,-3.26,-0.56
3.376505,1.4,-3.03,-0.53
3.378692,1.29,-2.75,-0.49
3.380735,1.16,-2.44,-0.44
3.383225,1.01,-2.08,-0.39
3.386274,0.84,-1.7,-0.33
3.38923,0.66,-1.28,-0.26
3.391646,0.48,-0.85,-0.19
3.394201,0.28,-0.4,-0.13
3.396741,0.08,0.06,-0.05
3.399017,-0.13,0.51,0.04
3.400964,-0.32,0.96,0.11
3.403477,-0.51,1.39,0.18
3.405987,-0.68,1.78,0.26
3.409403,-0.84,2.14,0.33
3.411926,-0.98,2.46,0.4
3.414415,-1.1,2.75,0.47
3.416902,-1.21,3.01,0.53
3.418781,-1.31,3.25,0.58
3.421213,-1.39,3.45,0.63
3.425687,-1.45,3.61,0.67
3.426796,-1.5,3.73,0.71
3.429732,-1.54,3.8,0.73
3.432167,-1.55,3.84,0.75
3.434701,-1.55,3.85,0.76
3.437232,-1.53,3.82,0.76
3.439026,-1.49,3.75,0.75
3.441429,-1.43,3.66,0.74
3.44399,-1.36,3.55,0.71
3.446535,-1.27,3.42,0.67
3.44987,-1.17,3.25,0.63
3.452329,-1.07,3.05,0.59
3.454914,-0.96,2.83,0.53
3.457368,-0.86,2.58,0.48
3.459279,-0.75,2.33,0.41
3.461756,-0.65,2.06,0.35
3.464228,-0.55,1.77,0.27
3.466822,-0.44,1.45,0.2
3.470084,-0.34,1.12,0.13
3.472563,-0.23,0.78,0.06
3.475227,-0.13,0.42,-0.02
3.477668,-0.02,0.05,-0.09
3.479555,0.09,-0.32,-0.16
3.481919,0.19,-0.68,-0.22
3.48444,0.3,-1.02,-0.28
3.48768,0.41,-1.35,-0.32
3.490278,0.51,-1.66,-0.36
3.492782,0.61,-1.95,-0.4
3.495331,0.71,-2.23,-0.43
3.497526,0.8,-2.5,-0.46
3.499784,0.9,-2.75,-0.48
3.502133,1,-2.99,-0.49
3.504641,1.09,-3.21,-0.51
3.508053,1.18,-3.39,-0.52
3.510546,1.27,-3.55,-0.53
3.513073,1.34,-3.68,-0.53
3.515605,1.4,-3.79,-0.53
3.5181,1.45,-3.86,-0.54
3.519833,1.48,-3.89,-0.53
3.523914,1.49,-3.89,-0.52
3.525093,1.48,-3.86,-0.51
3.52785,1.46,-3.78,-0.5
3.530818,1.42,-3.67,-0.49
3.533267,1.35,-3.51,-0.47
3.535842,1.27,-3.32,-0.44
3.539076,1.17,-3.09,-0.42
3.5401,1.05,-2.8,-0.39
3.54264,0.91,-2.49,-0.36
3.545185,0.76,-2.13,-0.32
3.548485,0.59,-1.74,-0.28
3.55107,0.41,-1.33,-0.22
3.553508,0.22,-0.9,-0.17
3.55606,0.03,-0.45,-0.12
3.55864,-0.17,0.01,-0.05
3.560335,-0.36,0.47,0.01
3.562896,-0.54,0.92,0.08
3.565494,-0.71,1.34,0.15
3.568391,-0.87,1.72,0.21
3.571598,-1.01,2.05,0.28
3.573774,-1.13,2.36,0.35
3.576422,-1.24,2.65,0.42
3.578817,-1.34,2.91,0.47
3.580546,-1.42,3.14,0.53
3.583144,-1.49,3.33,0.57
3.586235,-1.54,3.48,0.61
3.589124,-1.58,3.59,0.66
3.591625,-1.61,3.67,0.68
3.594044,-1.61,3.71,0.71
3.596319,-1.6,3.7,0.72
3.598752,-1.56,3.66,0.73
3.600834,-1.51,3.59,0.73
3.603323,-1.44,3.5,0.72
3.60591,-1.36,3.38,0.71
3.60846,-1.26,3.24,0.68
3.61174,-1.16,3.09,0.65
3.61427,-1.05,2.92,0.62
3.616819,-0.94,2.72,0.57
3.619003,-0.83,2.51,0.52
3.622262,-0.71,2.26,0.47
3.623658,-0.6,2.01,0.41
3.626426,-0.5,1.74,0.35
3.6291,-0.39,1.45,0.29
3.631992,-0.28,1.15,0.22
3.634503,-0.17,0.84,0.16
3.637175,-0.06,0.52,0.09
3.638925,0.06,0.19,0.03
3.641335,0.18,-0.13,-0.03
3.643811,0.3,-0.46,-0.09
3.646365,0.41,-0.77,-0.15
3.649684,0.53,-1.07,-0.21
3.652226,0.64,-1.36,-0.25
3.654764,0.73,-1.64,-0.3
3.657369,0.82,-1.89,-0.34
3.659144,0.91,-2.15,-0.38
3.661486,0.98,-2.37,-0.41
3.664083,1.06,-2.58,-0.44
3.666795,1.13,-2.78,-0.46
3.669941,1.18,-2.96,-0.48
3.672471,1.23,-3.12,-0.49
3.675022,1.28,-3.25,-0.5
3.677597,1.31,-3.36,-0.5
3.679364,1.33,-3.44,-0.5
3.681792,1.34,-3.49,-0.5
3.684261,1.34,-3.5,-0.49
3.687579,1.31,-3.48,-0.49
3.690282,1.27,-3.41,-0.47
3.692749,1.22,-3.32,-0.46
3.695004,1.14,-3.18,-0.44
3.697755,1.05,-3.01,-0.43
3.699644,0.94,-2.79,-0.41
3.702374,0.82,-2.53,-0.4
3.704547,0.69,-2.24,-0.38
3.707906,0.55,-1.91,-0.36
3.710436,0.4,-1.57,-0.34
3.712904,0.24,-1.22,-0.31
3.715501,0.08,-0.84,-0.27
3.718006,-0.08,-0.46,-0.23
3.719826,-0.23,-0.07,-0.19
3.722221,-0.38,0.32,-0.13
3.724813,-0.53,0.7,-0.07
3.727726,-0.66,1.06,-0.02
3.730565,-0.77,1.4,0.05
3.733066,-0.88,1.7,0.11
3.736781,-0.97,1.97,0.17
3.738276,-1.05,2.21,0.22
3.740324,-1.12,2.43,0.27
3.742659,-1.17,2.62,0.32
3.745029,-1.21,2.77,0.37
3.748376,-1.23,2.9,0.43
3.75078,-1.24,2.98,0.46
3.753378,-1.24,3.03,0.5
3.755892,-1.23,3.05,0.53
3.758476,-1.2,3.04,0.55
3.76015,-1.16,3.01,0.56
3.762699,-1.11,2.94,0.57
3.765376,-1.04,2.85,0.57
3.768297,-0.97,2.74,0.56
3.771039,-0.88,2.61,0.54
3.773679,-0.8,2.47,0.52
3.776087,-0.7,2.32,0.49
3.778826,-0.6,2.16,0.46
3.780454,-0.51,1.98,0.41
3.782956,-0.41,1.8,0.37
3.785904,-0.31,1.6,0.34
3.788851,-0.21,1.39,0.29
3.791342,-0.12,1.17,0.25
3.79359,-0.03,0.95,0.2
3.796327,0.07,0.72,0.16
3.798912,0.15,0.47,0.11
3.800721,0.24,0.22,0.07
3.803287,0.33,-0.04,0.02
3.805808,0.41,-0.3,-0.03
3.809186,0.49,-0.56,-0.07
3.811576,0.56,-0.81,-0.12
3.814043,0.63,-1.06,-0.16
3.817015,0.69,-1.3,-0.19
3.818925,0.74,-1.52,-0.22
3.820909,0.78,-1.73,-0.25
3.823432,0.83,-1.92,-0.28
3.826235,0.87,-2.1,-0.3
3.829288,0.91,-2.26,-0.32
3.831759,0.94,-2.41,-0.34
3.83429,0.98,-2.56,-0.35
3.836891,1.01,-2.69,-0.35
3.839124,1.03,-2.79,-0.36
3.841251,1.05,-2.86,-0.36
3.843644,1.06,-2.93,-0.36
3.846308,1.05,-2.95,-0.36
3.851336,1.04,-2.95,-0.35
3.853969,1.01,-2.93,-0.33
3.854786,0.97,-2.87,-0.32
3.857188,0.92,-2.78,-0.31
3.859127,0.85,-2.67,-0.28
3.861432,0.78,-2.53,-0.26
3.863873,0.7,-2.36,-0.24
3.866694,0.6,-2.17,-0.21
3.869119,0.51,-1.95,-0.18
3.87162,0.4,-1.71,-0.16
3.874111,0.3,-1.46,-0.14
3.877287,0.19,-1.19,-0.11
3.879364,0.08,-0.91,-0.08
3.881682,-0.03,-0.63,-0.05
3.884149,-0.14,-0.33,-0.01
3.88761,-0.25,-0.04,0.02
3.890006,-0.36,0.25,0.05
3.89222,-0.45,0.54,0.09
3.89503,-0.54,0.82,0.12
3.897516,-0.62,1.08,0.16
3.899526,-0.7,1.31,0.19
3.901895,-0.76,1.52,0.23
3.904461,-0.82,1.7,0.27
3.907562,-0.86,1.85,0.31
3.910188,-0.89,1.98,0.34
3.912765,-0.92,2.08,0.36
3.915248,-0.93,2.17,0.39
3.917797,-0.92,2.24,0.42
3.919785,-0.91,2.28,0.43
3.922076,-0.89,2.3,0.44
3.924591,-0.87,2.3,0.45
3.927548,-0.83,2.27,0.45
3.930469,-0.79,2.21,0.45
3.932987,-0.73,2.14,0.44
3.935486,-0.67,2.05,0.43
3.938034,-0.61,1.95,0.42
3.939825,-0.54,1.83,0.4
3.942426,-0.47,1.7,0.38
3.944935,-0.39,1.57,0.36
3.949528,-0.32,1.44,0.33
3.950708,-0.25,1.28,0.31
3.953355,-0.18,1.12,0.27
3.955873,-0.12,0.94,0.24
3.958341,-0.06,0.75,0.19
3.960087,-0.01,0.56,0.15
3.96254,0.05,0.36,0.11
3.96516,0.11,0.15,0.07
3.967674,0.16,-0.06,0.03
3.970945,0.22,-0.28,-0.02
3.973399,0.28,-0.49,-0.06
3.975923,0.34,-0.71,-0.11
3.978677,0.4,-0.92,-0.15
3.980882,0.46,-1.13,-0.19
3.982855,0.51,-1.33,-0.23
3.985921,0.57,-1.52,-0.27
3.988717,0.63,-1.71,-0.3
3.99074,0.69,-1.88,-0.33
3.993787,0.73,-2.03,-0.36
3.996216,0.78,-2.17,-0.38
3.998828,0.82,-2.3,-0.4
4.000611,0.86,-2.41,-0.42
4.003101,0.88,-2.5,-0.43
4.005716,0.89,-2.56,-0.44
4.00894,0.9,-2.6,-0.45
4.011448,0.9,-2.6,-0.45
4.013956,0.88,-2.58,-0.45
4.016488,0.85,-2.52,-0.44
4.018905,0.81,-2.44,-0.43
4.020774,0.76,-2.32,-0.42
4.023277,0.7,-2.18,-0.41
4.026257,0.62,-2,-0.39
4.029161,0.54,-1.79,-0.36
4.031846,0.45,-1.56,-0.34
4.034313,0.34,-1.31,-0.3
4.036838,0.23,-1.04,-0.26
4.038949,0.12,-0.76,-0.22
4.041049,0.01,-0.46,-0.17
4.043702,-0.11,-0.16,-0.12
4.046388,-0.22,0.14,-0.07
4.049398,-0.34,0.43,-0.02
4.051991,-0.44,0.71,0.03
4.054437,-0.54,0.97,0.09
4.057022,-0.62,1.21,0.14
4.058898,-0.69,1.42,0.2
4.061248,-0.75,1.6,0.26
4.063783,-0.8,1.77,0.31
4.066743,-0.85,1.91,0.36
4.069688,-0.88,2.04,0.41
4.07212,-0.9,2.15,0.45
4.074668,-0.92,2.24,0.48
4.077187,-0.93,2.3,0.5
4.079117,-0.93,2.33,0.52
4.081631,-0.91,2.33,0.54
4.084064,-0.89,2.32,0.54
4.086552,-0.86,2.27,0.54
4.089764,-0.81,2.21,0.54
4.092389,-0.76,2.13,0.53
4.095315,-0.7,2.03,0.52
4.097437,-0.63,1.93,0.5
4.099402,-0.55,1.8,0.48
4.101808,-0.47,1.66,0.45
4.10427,-0.4,1.51,0.42
4.106937,-0.31,1.36,0.39
4.110094,-0.23,1.2,0.36
4.112615,-0.15,1.05,0.33
4.11517,-0.07,0.89,0.29
4.117719,0.01,0.73,0.26
4.119633,0.08,0.58,0.22
4.122008,0.14,0.42,0.18
4.124467,0.2,0.26,0.14
4.129754,0.25,0.1,0.11
4.130404,0.29,-0.06,0.06
4.13311,0.34,-0.24,0.03
4.135493,0.38,-0.4,-0.01
4.138022,0.42,-0.57,-0.05
4.139809,0.44,-0.73,-0.09
4.142215,0.47,-0.89,-0.13
4.144843,0.49,-1.05,-0.17
4.148165,0.51,-1.19,-0.2
4.150594,0.53,-1.33,-0.23
4.153088,0.55,-1.48,-0.27
4.155623,0.57,-1.61,-0.29
4.158352,0.59,-1.73,-0.32
4.159899,0.61,-1.84,-0.34
4.162512,0.63,-1.94,-0.36
4.16504,0.65,-2.02,-0.37
4.167691,0.65,-2.1,-0.39
4.170878,0.65,-2.16,-0.4
4.173352,0.65,-2.2,-0.41
4.175849,0.64,-2.23,-0.42
4.17848,0.62,-2.22,-0.42
4.180143,0.6,-2.21,-0.42
4.182813,0.56,-2.16,-0.41
4.185216,0.53,-2.1,-0.41
4.188306,0.48,-2.02,-0.39
4.191075,0.43,-1.9,-0.37
4.193641,0.38,-1.77,-0.36
4.196195,0.32,-1.62,-0.34
4.198707,0.25,-1.44,-0.32
4.200381,0.19,-1.25,-0.29
4.202944,0.11,-1.03,-0.27
4.20551,0.05,-0.81,-0.24
4.209043,-0.03,-0.57,-0.21
4.211387,-0.11,-0.32,-0.18
4.213909,-0.18,-0.07,-0.15
4.216391,-0.26,0.19,-0.11
4.218956,-0.33,0.44,-0.08
4.220656,-0.39,0.68,-0.04
4.223193,-0.46,0.91,0.01
4.227788,-0.51,1.12,0.05
4.229162,-0.56,1.32,0.09
4.231828,-0.6,1.5,0.14
4.234293,-0.63,1.66,0.18
4.23659,-0.65,1.8,0.23
4.238806,-0.67,1.92,0.27
4.240868,-0.69,2.02,0.31
4.243473,-0.7,2.1,0.34
4.245987,-0.71,2.15,0.37
4.249356,-0.7,2.18,0.39
4.251772,-0.7,2.19,0.41
4.254359,-0.68,2.18,0.42
4.256814,-0.66,2.15,0.43
4.25932,-0.63,2.1,0.43
4.261139,-0.59,2.05,0.44
4.263817,-0.56,1.97,0.43
4.266785,-0.52,1.89,0.42
4.269543,-0.47,1.8,0.39
4.272066,-0.42,1.69,0.37
4.274522,-0.38,1.57,0.34
4.277066,-0.32,1.45,0.31
4.27898,-0.28,1.33,0.28
4.281368,-0.23,1.2,0.25
4.283978,-0.19,1.06,0.22
4.287731,-0.14,0.92,0.18
4.288946,-0.11,0.78,0.15
4.291923,-0.06,0.63,0.1
4.293998,-0.03,0.48,0.06
4.296658,0.02,0.33,0.02
4.299044,0.06,0.18,-0.03
4.301621,0.11,0.03,-0.07
4.304233,0.16,-0.12,-0.12
4.306981,0.21,-0.27,-0.15
4.310074,0.26,-0.42,-0.18
4.312513,0.31,-0.56,-0.21
4.315008,0.36,-0.7,-0.24
4.317513,0.42,-0.83,-0.27
4.319475,0.47,-0.96,-0.28
4.321886,0.52,-1.08,-0.3
4.326252,0.57,-1.18,-0.31
4.327809,0.62,-1.28,-0.32
4.330297,0.66,-1.36,-0.32
4.3328,0.7,-1.43,-0.32
4.335318,0.73,-1.49,-0.31
4.337793,0.76,-1.54,-0.31
4.339691,0.78,-1.57,-0.3
4.34206,0.79,-1.59,-0.29
4.344681,0.8,-1.6,-0.28
4.347208,0.8,-1.59,-0.26
4.350456,0.79,-1.57,-0.25
4.352973,0.78,-1.53,-0.23
4.35549,0.75,-1.48,-0.21
4.358036,0.72,-1.41,-0.19
4.359861,0.67,-1.32,-0.17
4.362396,0.62,-1.22,-0.14
4.364992,0.56,-1.1,-0.11
4.367793,0.5,-0.98,-0.08
4.369891,0.43,-0.84,-0.05
4.372459,0.35,-0.7,-0.01
4.375359,0.26,-0.56,0.02
4.378395,0.19,-0.41,0.05
4.380044,0.11,-0.27,0.08
4.382523,0.03,-0.12,0.1
4.385266,-0.04,0.03,0.13
4.388453,-0.11,0.18,0.15
4.390944,-0.18,0.32,0.16
4.393497,-0.24,0.46,0.17
4.396063,-0.3,0.6,0.19
4.3986,-0.36,0.72,0.19
4.40022,-0.41,0.85,0.2
4.402761,-0.46,0.97,0.2
4.405415,-0.5,1.09,0.2
4.408014,-0.54,1.2,0.2
4.411303,-0.58,1.3,0.2
4.413732,-0.61,1.38,0.2
4.416201,-0.64,1.45,0.21
4.418798,-0.66,1.51,0.2
4.420444,-0.68,1.56,0.2
4.424391,-0.69,1.59,0.2
4.426406,-0.69,1.6,0.2
4.428981,-0.69,1.6,0.2
4.431457,-0.68,1.59,0.19
4.433897,-0.66,1.57,0.19
4.43653,-0.64,1.53,0.19
4.439523,-0.61,1.48,0.18
4.440703,-0.57,1.42,0.17
4.44324,-0.53,1.35,0.17
4.44589,-0.48,1.27,0.16
4.44935,-0.43,1.17,0.15
4.451652,-0.38,1.07,0.14
4.454142,-0.32,0.97,0.14
4.456694,-0.26,0.86,0.13
4.458961,-0.2,0.74,0.12
4.461079,-0.14,0.62,0.1
4.463509,-0.08,0.49,0.09
4.466833,-0.02,0.35,0.07
4.469461,0.05,0.21,0.05
4.472021,0.12,0.06,0.04
4.474481,0.18,-0.09,0.02
4.476989,0.25,-0.23,0
4.478868,0.32,-0.37,-0.02
4.481226,0.38,-0.51,-0.03
4.483698,0.44,-0.64,-0.04
4.486442,0.49,-0.77,-0.06
4.48976,0.54,-0.91,-0.08
4.49218,0.59,-1.04,-0.1
4.494706,0.63,-1.15,-0.12
4.497213,0.68,-1.27,-0.13
4.499171,0.72,-1.38,-0.15
4.501507,0.76,-1.49,-0.16
4.504067,0.79,-1.57,-0.18
4.506903,0.82,-1.65,-0.19
4.509922,0.85,-1.72,-0.21
4.512386,0.87,-1.77,-0.21
4.51491,0.88,-1.81,-0.23
4.517423,0.88,-1.82,-0.24
