time,gFx,gFy,gFz,TgF
27.451488829,0.7318,0.3568,-0.0898,0.819
27.454199923,0.7342,0.3525,-0.0883,0.819
27.456033673,0.7386,0.3597,-0.0868,0.826
27.458575027,0.7528,0.3709,-0.0854,0.844
27.461409507,0.7626,0.3734,-0.0985,0.855
27.466024664,0.7807,0.3806,-0.0907,0.873
27.466230497,0.7924,0.3879,-0.0888,0.887
27.468628883,0.8129,0.4011,-0.0922,0.911
27.471448675,0.8306,0.4088,-0.1054,0.932
27.474508362,0.8458,0.4176,-0.1088,0.949
27.476238935,0.8658,0.4283,-0.1142,0.973
27.4787518,0.8844,0.4443,-0.1273,0.998
27.483570499,0.9083,0.4589,-0.1190,1.025
27.484569197,0.9347,0.4701,-0.1132,1.052
27.486899718,0.9557,0.4914,-0.1146,1.081
27.489479822,0.9831,0.5153,-0.1195,1.116
27.491957322,1.0012,0.5318,-0.1278,1.141
27.494521906,1.0194,0.5483,-0.1341,1.165
27.496587635,1.0384,0.5692,-0.1366,1.192
27.498926594,1.0531,0.5853,-0.1356,1.212
27.502064303,1.0663,0.6028,-0.1341,1.232
27.504666647,1.0834,0.6154,-0.1327,1.253
27.506534251,1.0927,0.6251,-0.1283,1.265
27.509165032,1.1034,0.6412,-0.1254,1.282
27.511902324,1.1127,0.6500,-0.1161,1.294
27.514815554,1.1157,0.6592,-0.1171,1.301
27.516745033,1.1157,0.6660,-0.1127,1.304
27.51918045,1.1206,0.6684,-0.1161,1.310
27.522165086,1.1132,0.6709,-0.1078,1.304
27.524829982,1.1088,0.6689,-0.1014,1.299
27.527411493,1.0971,0.6616,-0.0995,1.285
27.529928472,1.0795,0.6500,-0.1083,1.265
27.532399931,1.0594,0.6388,-0.1225,1.243
27.534571285,1.0438,0.6256,-0.1234,1.223
27.537008629,1.0223,0.6057,-0.1215,1.194
27.539406806,1.0051,0.5775,-0.1137,1.165
27.54256889,0.9861,0.5527,-0.1107,1.136
27.54458264,0.9699,0.5235,-0.0985,1.107
27.547051234,0.9479,0.4973,-0.0912,1.074
27.549514984,0.9220,0.4705,-0.1024,1.040
27.552377797,0.8971,0.4545,-0.1186,1.013
27.554758214,0.8726,0.4409,-0.1336,0.987
27.55720686,0.8428,0.4234,-0.1395,0.953
27.559710402,0.8183,0.4040,-0.1508,0.925
27.562652434,0.7992,0.3869,-0.1429,0.899
27.565340194,0.7763,0.3739,-0.1376,0.873
27.567903059,0.7504,0.3568,-0.1351,0.842
27.570460664,0.7362,0.3461,-0.1312,0.824
27.573218789,0.7225,0.3330,-0.1278,0.806
27.575173164,0.7098,0.3238,-0.1273,0.790
27.577531341,0.6917,0.3180,-0.1253,0.772
27.579902227,0.6775,0.3073,-0.1278,0.755
27.582614467,0.6692,0.2995,-0.1215,0.743
27.585284884,0.6550,0.2999,-0.1200,0.730
27.587564259,0.6511,0.2995,-0.1234,0.727
27.590049207,0.6471,0.3004,-0.1230,0.724
27.592591343,0.6369,0.3004,-0.1302,0.716
27.595395249,0.6364,0.3014,-0.1322,0.716
27.597903739,0.6335,0.3024,-0.1292,0.714
27.600171083,0.6320,0.3063,-0.1195,0.712
27.602739052,0.6413,0.3073,-0.1102,0.720
27.605838636,0.6471,0.3033,-0.1176,0.724
27.608375199,0.6471,0.3063,-0.1107,0.724
27.611040147,0.6535,0.3068,-0.1000,0.729
27.613442751,0.6584,0.3068,-0.0936,0.732
27.615352022,0.6687,0.3150,-0.0946,0.745
27.617986658,0.6839,0.3213,-0.1024,0.763
27.620479679,0.7000,0.3286,-0.1073,0.781
27.623424679,0.7181,0.3413,-0.1083,0.802
27.625567284,0.7489,0.3753,-0.1176,0.846
27.629448169,0.7816,0.3952,-0.1297,0.885
27.630552857,0.7919,0.3909,-0.1488,0.896
27.633069316,0.8027,0.3850,-0.1595,0.904
27.635924837,0.8183,0.3846,-0.1493,0.916
27.638221504,0.8291,0.3792,-0.1248,0.920
27.641035202,0.8462,0.3767,-0.1166,0.934
27.644041348,0.8677,0.3806,-0.1166,0.955
27.647097338,0.8897,0.3933,-0.1205,0.980
27.649001348,0.9142,0.4113,-0.1268,1.010
27.65145614,0.9425,0.4409,-0.1302,1.049
27.654142078,0.9709,0.4789,-0.1273,1.090
27.655779266,1.0085,0.5197,-0.1268,1.142
27.658571037,1.0384,0.5532,-0.1332,1.184
27.661244423,1.0653,0.5931,-0.1297,1.226
27.664199371,1.0858,0.6227,-0.1225,1.258
27.665940569,1.1015,0.6567,-0.1107,1.287
27.668656038,1.1132,0.6776,-0.1039,1.307
27.671203226,1.1294,0.6985,-0.0926,1.331
27.674104059,1.1391,0.7155,-0.0883,1.348
27.676368591,1.1470,0.7301,-0.0810,1.362
27.678657133,1.1504,0.7433,-0.0712,1.371
27.681327758,1.1572,0.7466,-0.0722,1.379
27.684401196,1.1587,0.7486,-0.0722,1.381
27.686875154,1.1558,0.7505,-0.0537,1.379
27.689375936,1.1455,0.7379,-0.0546,1.364
27.691879217,1.1338,0.7287,-0.0614,1.349
27.69442927,1.1171,0.7165,-0.0692,1.329
27.696302707,1.0946,0.6946,-0.0834,1.299
27.699226458,1.0766,0.6602,-0.0868,1.266
27.702020781,1.0550,0.6412,-0.0868,1.238
27.70462651,1.0271,0.6086,-0.0888,1.197
27.706421875,0.9968,0.5717,-0.0859,1.152
27.708936979,0.9743,0.5435,-0.0903,1.119
27.71169599,0.9391,0.5143,-0.1044,1.076
27.714062032,0.9073,0.4866,-0.1083,1.035
27.716561251,0.8805,0.4613,-0.1107,1.000
27.719128699,0.8481,0.4380,-0.1166,0.962
27.721957918,0.8232,0.4157,-0.1176,0.930
27.724840419,0.7968,0.3957,-0.1215,0.898
27.727282815,0.7680,0.3797,-0.1239,0.866
27.729833231,0.7474,0.3665,-0.1268,0.842
27.732370159,0.7220,0.3451,-0.1258,0.810
27.734349742,0.7068,0.3325,-0.1263,0.791
27.736841201,0.6927,0.3286,-0.1351,0.778
27.739325212,0.6779,0.3121,-0.1415,0.760
27.742020733,0.6682,0.3048,-0.1410,0.748
27.745069066,0.6628,0.2985,-0.1346,0.739
27.746894379,0.6559,0.2887,-0.1351,0.729
27.749547973,0.6535,0.2864,-0.1356,0.726
27.751820942,0.6579,0.2810,-0.1390,0.729
27.754517609,0.6608,0.2780,-0.1376,0.730
27.757015161,0.6657,0.2820,-0.1385,0.736
27.760231672,0.6760,0.2780,-0.1351,0.743
27.762799693,0.6946,0.2849,-0.1434,0.764
27.765508548,0.7137,0.2966,-0.1571,0.789
27.767795683,0.7313,0.3058,-0.1639,0.809
27.770210111,0.7538,0.3242,-0.1537,0.835
27.772921934,0.7758,0.3553,-0.1556,0.867
27.778048757,0.7988,0.3806,-0.1600,0.899
27.77831157,0.8066,0.3855,-0.1698,0.910
27.77974058,0.8080,0.3821,-0.1663,0.909
27.783175164,0.8085,0.3772,-0.1561,0.906
27.784952872,0.8164,0.3734,-0.1459,0.909
27.787513914,0.8305,0.3772,-0.1239,0.921
27.789916727,0.8423,0.3753,-0.1166,0.929
27.792473186,0.8545,0.3850,-0.1000,0.943
27.795201519,0.8770,0.4035,-0.0946,0.970
27.797704332,0.8990,0.4215,-0.0975,0.998
27.800285478,0.9249,0.4521,-0.0995,1.034
27.803075895,0.9484,0.4793,-0.0970,1.067
27.805701208,0.9714,0.5133,-0.0951,1.103
27.808201052,0.9973,0.5367,-0.0951,1.137
27.810757927,1.0310,0.5522,0.0669,1.172
27.813447406,1.0305,0.6003,0.0049,1.193
27.815303605,1.0384,0.6207,-0.0599,1.211
27.817716313,1.0403,0.6305,-0.1176,1.222
27.820347407,1.0359,0.6314,-0.1361,1.221
27.823773918,1.0330,0.6217,-0.1341,1.213
27.82550121,1.0349,0.6227,-0.1351,1.215
27.827894908,1.0349,0.6076,-0.1200,1.206
27.83045845,1.0354,0.5896,-0.1205,1.198
27.832904388,1.0213,0.5809,-0.1156,1.181
27.835615013,0.9973,0.5658,-0.1107,1.152
27.838025013,0.9719,0.5673,-0.1088,1.131
27.841085378,0.9577,0.5648,-0.0970,1.116
27.843774753,0.9577,0.5518,-0.1054,1.110
27.84624366,0.9548,0.5430,-0.1093,1.104
27.848691264,0.9484,0.5309,-0.1083,1.092
27.851393608,0.9479,0.5221,-0.1088,1.088
27.853124181,0.9381,0.5080,-0.1068,1.072
27.855806525,0.9381,0.5007,-0.1161,1.070
27.858173557,0.9284,0.4905,-0.1244,1.057
27.861111838,0.9113,0.4784,-0.1239,1.037
27.864098818,0.8892,0.4677,-0.1278,1.013
27.865734026,0.8696,0.4598,-0.1327,0.993
27.868227308,0.8501,0.4521,-0.1361,0.972
27.871321735,0.8344,0.4448,-0.1278,0.954
27.873869131,0.8242,0.4336,-0.1229,0.939
27.87594934,0.8076,0.4302,-0.1151,0.922
27.878567048,0.7944,0.4263,-0.1029,0.907
27.881440122,0.7841,0.4239,-0.1039,0.897
27.884250643,0.7684,0.4180,-0.1107,0.882
27.886784705,0.7631,0.4103,-0.1190,0.875
27.89368705,0.7567,0.4020,-0.1209,0.865
27.894147519,0.7484,0.3952,-0.1219,0.855
27.894456008,0.7460,0.3894,-0.1181,0.850
27.896431425,0.7391,0.3811,-0.1195,0.840
27.898803509,0.7347,0.3797,-0.1268,0.837
27.901780488,0.7401,0.3767,-0.1312,0.841
27.904486999,0.7357,0.3753,-0.1307,0.836
27.931179502,0.7396,0.3733,-0.1297,0.839
27.931850752,0.7372,0.3695,-0.1273,0.834
27.932036637,0.7376,0.3719,-0.1253,0.836
27.932192679,0.7376,0.3695,-0.1253,0.834
27.932336064,0.7499,0.3733,-0.1292,0.848
27.932477418,0.7582,0.3777,-0.1292,0.857
27.932626012,0.7689,0.3845,-0.1278,0.869
27.932793877,0.7870,0.3938,-0.1224,0.889
27.932938043,0.8007,0.4025,-0.1181,0.904
27.93307872,0.8178,0.4108,-0.1229,0.923
27.933224293,0.8291,0.4200,-0.1219,0.937
27.934949814,0.8374,0.4419,-0.1176,0.954
27.936762575,0.8476,0.4540,-0.1176,0.969
27.93940445,0.8648,0.4672,-0.1166,0.990
27.942114607,0.8765,0.4837,-0.1049,1.007
27.944970284,0.8941,0.4978,-0.1063,1.029
27.946820284,0.9127,0.5080,-0.0995,1.049
27.949440024,0.9372,0.5197,-0.0321,1.072
27.952310858,0.9455,0.5503,-0.0439,1.095
27.954387368,0.9611,0.5702,-0.0815,1.121
27.956896952,0.9714,0.5770,-0.1273,1.137
27.95945414,0.9743,0.5819,-0.1366,1.143
27.962232994,0.9611,0.5643,-0.1400,1.123
27.964686276,0.9733,0.5707,-0.1585,1.139
27.96711638,0.9880,0.5755,-0.1605,1.155
27.969636328,0.9958,0.5668,-0.1585,1.157
27.972182579,0.9905,0.5610,-0.1595,1.149
27.974724558,1.0095,0.5624,-0.1541,1.166
27.977539819,1.0046,0.5454,-0.1468,1.153
27.979778725,1.0071,0.5518,-0.1346,1.156
27.983730184,1.0115,0.5692,-0.1307,1.168
27.984803309,1.0125,0.5799,-0.1449,1.176
27.988425341,1.0085,0.5775,-0.1634,1.174
27.989948778,0.9929,0.5620,-0.1654,1.153
27.992298101,0.9626,0.5411,-0.1639,1.116
27.99503831,0.9460,0.5235,-0.1575,1.093
27.997578675,0.9323,0.5090,-0.1527,1.073
28.000041644,0.9176,0.4988,-0.1459,1.055
28.003149352,0.9024,0.4871,-0.1454,1.036
28.005734665,0.8706,0.4745,-0.1395,1.001
28.00828253,0.8555,0.4745,-0.1195,0.985
28.010896541,0.8432,0.4701,-0.1209,0.973
28.013318468,0.8330,0.4633,-0.1244,0.961
28.015260708,0.8222,0.4603,-0.1209,0.950
28.017771802,0.8144,0.4521,-0.1181,0.939
28.021092792,0.8066,0.4463,-0.1146,0.929
28.022898157,0.7997,0.4385,-0.1161,0.919
28.025614928,0.7944,0.4302,-0.1137,0.910
28.028146178,0.7880,0.4268,-0.1093,0.903
28.030446595,0.7890,0.4166,-0.1151,0.900
28.033053939,0.7821,0.4074,-0.1263,0.891
28.035675918,0.7753,0.4035,-0.1385,0.885
28.038067168,0.7675,0.3952,-0.1522,0.877
28.041047065,0.7611,0.3802,-0.1517,0.864
28.04325144,0.7606,0.3728,-0.1449,0.859
28.04630769,0.7592,0.3709,-0.1244,0.854
28.049085763,0.7557,0.3700,-0.0985,0.847
28.050833263,0.7592,0.3714,-0.0917,0.850
28.057774254,0.7616,0.3782,-0.0844,0.855
28.058249775,0.7601,0.3933,-0.0922,0.861
28.0584879,0.7592,0.3962,-0.0946,0.862
28.061352587,0.7606,0.4040,-0.1117,0.868
28.064094984,0.7728,0.4113,-0.1156,0.883
28.065912171,0.7865,0.4220,-0.1176,0.900
28.068356859,0.8085,0.4327,-0.1078,0.923
28.094269153,0.8227,0.4365,-0.0946,0.936
28.094768945,0.8296,0.4463,-0.0878,0.946
28.094937122,0.8452,0.4570,-0.0882,0.965
28.095090299,0.8540,0.4672,-0.0878,0.977
28.09522483,0.8652,0.4749,-0.0892,0.991
28.095362435,0.8711,0.4774,-0.0951,0.998
28.095497695,0.8824,0.4837,-0.1044,1.012
28.095646497,0.8907,0.4968,-0.1068,1.025
28.09578082,0.8995,0.5060,-0.1049,1.037
28.095920091,0.9058,0.5114,-0.1137,1.046
28.096133789,0.9004,0.4881,-0.1175,1.031
28.09872931,0.9132,0.4958,-0.1142,1.045
28.101407852,0.9391,0.5225,-0.1175,1.081
28.1044053,0.9513,0.5411,-0.1312,1.102
28.106208842,0.9562,0.5454,-0.1429,1.110
28.108788113,0.9616,0.5444,-0.1400,1.114
28.111442905,0.9631,0.5357,-0.1336,1.110
28.11469077,0.9621,0.5265,-0.1322,1.105
28.116559833,0.9621,0.5192,-0.1410,1.102
28.119003739,0.9606,0.5123,-0.1459,1.098
28.122052385,0.9689,0.5187,-0.1561,1.110
28.124769938,0.9694,0.5153,-0.1639,1.110
28.127145615,0.9670,0.5119,-0.1732,1.108
28.129915459,0.9675,0.5056,-0.1693,1.105
28.132340251,0.9650,0.4997,-0.1673,1.100
28.135670303,0.9631,0.4939,-0.1600,1.094
28.13682421,0.9611,0.4871,-0.1561,1.089
28.139315981,0.9499,0.4822,-0.1546,1.076
28.142327648,0.9234,0.4784,-0.1590,1.052
28.145052283,0.9366,0.4769,-0.1483,1.061
28.146890565,0.9460,0.4759,-0.1312,1.067
28.149299002,0.9421,0.4749,-0.1317,1.063
28.155652597,0.9352,0.4681,-0.1351,1.054
28.156077076,0.9288,0.4613,-0.1346,1.046
28.156914316,0.9176,0.4574,-0.1356,1.034
28.159460358,0.9034,0.4550,-0.1376,1.021
28.162059264,0.8916,0.4570,-0.1444,1.012
28.165221452,0.8780,0.4579,-0.1424,1.000
28.190906715,0.8677,0.4560,-0.1420,0.990
28.191377913,0.8623,0.4550,-0.1410,0.985
28.191525361,0.8589,0.4536,-0.1336,0.980
28.191671715,0.8525,0.4560,-0.1317,0.976
28.191798486,0.8476,0.4560,-0.1209,0.970
28.191930465,0.8452,0.4501,-0.1204,0.965
28.19205885,0.8349,0.4482,-0.1190,0.955
28.192189475,0.8300,0.4477,-0.1165,0.950
28.192311298,0.8256,0.4492,-0.1224,0.948
28.192433382,0.8178,0.4463,-0.1214,0.940
28.192564059,0.8129,0.4443,-0.1156,0.934
28.194957236,0.8002,0.4394,-0.1083,0.919
28.197266976,0.7914,0.4322,-0.1132,0.909
28.199787341,0.7826,0.4322,-0.1034,0.900
28.202594685,0.7728,0.4249,-0.1010,0.888
28.20560781,0.7615,0.4215,-0.0980,0.876
28.208092758,0.7459,0.4239,-0.0956,0.863
28.210079477,0.7430,0.4200,-0.0843,0.858
28.212539009,0.7342,0.4171,-0.0824,0.848
28.215176405,0.7395,0.4180,-0.0829,0.854
28.217623749,0.7430,0.4185,-0.0824,0.857
28.220075728,0.7444,0.4195,-0.0756,0.858
28.222717968,0.7523,0.4205,-0.0683,0.864
28.225373906,0.7601,0.4156,-0.0702,0.869
28.227720937,0.7640,0.4098,-0.0741,0.870
28.230354063,0.7708,0.4020,-0.0785,0.873
28.233552553,0.7747,0.3967,-0.0790,0.874
28.235518021,0.7777,0.4011,-0.0765,0.878
28.237938855,0.7743,0.4001,-0.0819,0.875
28.240607449,0.7733,0.4011,-0.0926,0.876
28.244094845,0.7703,0.3957,-0.0985,0.872
28.247234429,0.7606,0.3792,-0.1072,0.857
28.2479787,0.7953,0.3860,-0.1136,0.891
28.25123344,0.8183,0.3967,-0.1234,0.918
28.253696721,0.8427,0.4044,-0.1351,0.944
28.255729013,0.8642,0.4122,-0.1492,0.969
28.258201722,0.8863,0.4190,-0.1566,0.993
28.261043076,0.9102,0.4380,-0.1619,1.023
28.264015212,0.9337,0.4472,-0.1580,1.047
28.270177244,0.9444,0.4584,-0.1546,1.061
28.270655525,0.9112,0.4424,-0.1659,1.026
28.272400577,0.9009,0.4394,-0.1634,1.016
28.273390265,0.9332,0.4681,-0.1571,1.056
28.276052453,0.9576,0.5046,-0.1590,1.094
28.278431307,0.9752,0.5381,-0.1605,1.125
28.28125287,0.9933,0.5600,-0.1634,1.152
28.306205372,1.0173,0.5755,-0.1522,1.179
28.306674695,1.0500,0.5921,-0.1522,1.215
28.306824122,1.0794,0.6042,-0.1492,1.246
28.306949695,1.0873,0.5979,-0.1448,1.249
28.307078966,1.0632,0.5852,-0.1517,1.223
28.307232247,1.0510,0.5799,-0.1556,1.210
28.30736006,1.0398,0.5697,-0.1693,1.198
28.307485893,1.0212,0.5687,-0.1775,1.182
28.307601414,1.0085,0.5653,-0.1853,1.171
28.307719279,0.9958,0.5580,-0.1858,1.157
28.308668654,0.9748,0.5541,-0.1726,1.134
28.311632664,0.9523,0.5546,-0.1615,1.114
28.315231363,0.9415,0.5580,-0.1605,1.106
28.316321207,0.9278,0.5643,-0.1492,1.096
28.31898678,0.9195,0.5556,-0.1399,1.083
28.321582874,0.9063,0.5395,-0.1322,1.063
28.324666989,0.8965,0.5240,-0.1224,1.046
28.327261729,0.8906,0.5143,-0.1112,1.034
28.329577562,0.8857,0.5026,-0.0985,1.023
28.332202667,0.8852,0.4890,-0.0922,1.015
28.334645427,0.8794,0.4827,-0.0912,1.007
28.336537354,0.8701,0.4773,-0.0931,0.997
28.339083813,0.8647,0.4686,-0.0970,0.988
28.341629386,0.8554,0.4652,-0.1029,0.979
28.345095428,0.8525,0.4584,-0.0961,0.973
28.346763449,0.8354,0.4545,-0.0966,0.956
28.349222356,0.8217,0.4521,-0.1000,0.943
28.352279023,0.8080,0.4399,-0.0926,0.925
28.355020169,0.7904,0.4268,-0.0941,0.903
28.356904648,0.7738,0.4190,-0.0858,0.884
28.359431628,0.7562,0.4074,-0.0829,0.863
28.362130065,0.7430,0.3942,-0.0966,0.847
28.365053243,0.7342,0.3860,-0.0887,0.834
28.367774337,0.7233,0.3801,-0.0858,0.822
28.370399493,0.7170,0.3762,-0.0936,0.815
28.372722775,0.7116,0.3685,-0.1005,0.808
28.3747684,0.7087,0.3621,-0.1097,0.803
28.37710064,0.7106,0.3651,-0.1072,0.806
28.37969913,0.7175,0.3626,-0.1092,0.811
28.382846422,0.7297,0.3602,-0.1136,0.822
28.384953766,0.7498,0.3646,-0.1365,0.845
28.387321682,0.7635,0.3699,-0.1375,0.859
28.389736162,0.7855,0.3704,-0.1365,0.879
28.392587204,0.8051,0.3767,-0.1365,0.899
28.395071839,0.8236,0.3811,-0.1395,0.918
28.397404704,0.8393,0.3869,-0.1380,0.934
28.399862829,0.8549,0.4005,-0.1399,0.954
28.403044809,0.8666,0.4132,-0.1404,0.970
28.405760955,0.8808,0.4278,-0.1473,0.990
28.408432101,0.8935,0.4389,-0.1360,1.005
28.410721476,0.9062,0.4554,-0.1332,1.023
28.41907054,0.9155,0.4666,-0.1278,1.036
28.419622102,0.9332,0.4749,-0.1214,1.054
28.419891165,0.9435,0.4885,-0.1141,1.069
28.420327519,0.9537,0.5012,-0.1209,1.084
28.423045436,0.9655,0.5109,-0.1248,1.099
28.425383561,0.9704,0.5216,-0.1219,1.108
28.427857416,0.9767,0.5313,-0.1312,1.120
28.453532939,0.9826,0.5303,-0.1322,1.124
28.454069762,0.9831,0.5323,-0.1346,1.126
28.454236845,0.9850,0.5400,-0.1434,1.132
28.454390127,0.9806,0.5367,-0.1419,1.127
28.454523981,0.9752,0.5376,-0.1443,1.123
28.454658825,0.9738,0.5352,-0.1473,1.121
28.454820908,0.9625,0.5298,-0.1536,1.109
28.454973512,0.9464,0.5303,-0.1566,1.096
28.455127731,0.9430,0.5255,-0.1551,1.091
28.455258148,0.9229,0.5186,-0.1443,1.068
28.455494398,0.9111,0.5026,-0.1346,1.049
28.458037054,0.9072,0.4977,-0.1297,1.043
28.460665023,0.9004,0.4944,-0.1283,1.035
28.463418669,0.8965,0.4875,-0.1195,1.027
28.465520336,0.8960,0.4875,-0.1072,1.026
28.468217993,0.8935,0.4847,-0.1048,1.022
28.470825545,0.8926,0.4832,-0.0985,1.020
28.473700962,0.8813,0.4837,-0.0970,1.010
28.475652785,0.8701,0.4812,-0.0995,0.999
28.478843358,0.8598,0.4788,-0.0936,0.989
28.481020702,0.8530,0.4754,-0.0907,0.981
28.483958359,0.8393,0.4666,-0.0902,0.964
28.486451432,0.8285,0.4603,-0.0892,0.952
28.488987786,0.8222,0.4506,-0.0912,0.942
28.491420599,0.8153,0.4424,-0.0897,0.932
28.49396987,0.8051,0.4326,-0.1033,0.920
28.495906277,0.7997,0.4180,-0.0970,0.908
28.498391589,0.7914,0.4049,-0.1058,0.895
28.501339402,0.7845,0.3957,-0.1209,0.887
28.504158934,0.7796,0.3830,-0.1204,0.877
28.506043309,0.7762,0.3758,-0.1244,0.871
28.508774872,0.7743,0.3723,-0.1346,0.870
28.511481226,0.7835,0.3684,-0.1439,0.878
28.514578778,0.7889,0.3665,-0.1463,0.882
28.516233831,0.7972,0.3675,-0.1522,0.891
28.518715862,0.8060,0.3656,-0.1531,0.898
28.521551956,0.8207,0.3728,-0.1658,0.917
28.524395915,0.8368,0.3806,-0.1775,0.936
28.526912842,0.8500,0.3913,-0.1692,0.951
28.529521228,0.8662,0.4074,-0.1619,0.971
28.532018884,0.8833,0.4273,-0.1634,0.995
28.534836437,0.9009,0.4433,-0.1536,1.016
28.536446489,0.9160,0.4657,-0.1458,1.038
28.539014875,0.9292,0.4895,-0.1395,1.059
28.542160865,0.9336,0.5041,-0.1292,1.069
28.549224771,0.9361,0.5191,-0.1248,1.078
28.549740605,0.9410,0.5181,-0.1253,1.081
28.549977115,0.9405,0.5288,-0.1151,1.085
28.55262998,0.9380,0.5269,-0.1058,1.081
28.555246595,0.9356,0.5293,-0.1072,1.080
28.556805085,0.9390,0.5269,-0.1082,1.082
28.559390137,0.9375,0.5313,-0.1053,1.083
28.587714307,0.9405,0.5332,-0.1097,1.087
28.588612952,0.9458,0.5332,-0.1092,1.091
28.588798317,0.9458,0.5347,-0.1102,1.092
28.588937119,0.9478,0.5347,-0.1126,1.094
28.589071182,0.9507,0.5337,-0.1141,1.096
28.589214359,0.9542,0.5288,-0.1180,1.097
28.589942692,0.9307,0.5420,-0.1214,1.084
28.590084307,0.9253,0.5381,-0.1278,1.078
28.590216442,0.9326,0.5138,-0.0922,1.069
28.590350557,0.9302,0.4992,-0.0882,1.059
28.590467796,0.9155,0.4842,-0.1014,1.041
28.590638994,0.8970,0.4783,-0.1170,1.023
28.593611182,0.8901,0.4754,-0.1302,1.017
28.594942745,0.8803,0.4676,-0.1288,1.005
28.597257589,0.8696,0.4598,-0.1288,0.992
28.59968936,0.8535,0.4584,-0.1375,0.978
28.603334516,0.8437,0.4574,-0.1409,0.970
28.605403006,0.8363,0.4525,-0.1404,0.961
28.607873059,0.8275,0.4457,-0.1326,0.949
28.610656028,0.8231,0.4399,-0.1278,0.942
28.613245559,0.8173,0.4355,-0.1288,0.935
28.615159778,0.8143,0.4258,-0.1278,0.928
28.617509882,0.8095,0.4258,-0.1239,0.923
28.620056445,0.8085,0.4195,-0.1292,0.920
28.622943425,0.8051,0.4171,-0.1390,0.917
28.626033321,0.8055,0.4204,-0.1429,0.920
28.627534936,0.8021,0.4176,-0.1390,0.915
28.630200769,0.8002,0.4146,-0.1424,0.912
28.632797957,0.7996,0.4156,-0.1419,0.912
28.635453061,0.8031,0.4146,-0.1385,0.914
28.637724676,0.8051,0.4176,-0.1414,0.918
28.640221551,0.8055,0.4209,-0.1414,0.920
28.644556708,0.8090,0.4127,-0.1404,0.919
28.645302698,0.8143,0.4117,-0.1390,0.923
28.64870275,0.8173,0.4146,-0.1395,0.927
28.651172125,0.8178,0.4190,-0.1404,0.930
28.653644365,0.8192,0.4243,-0.1380,0.933
28.655429522,0.8275,0.4268,-0.1419,0.942
28.658860043,0.8329,0.4311,-0.1409,0.948
28.660646293,0.8407,0.4389,-0.1375,0.958
28.662996762,0.8539,0.4443,-0.1248,0.971
28.66589395,0.8574,0.4492,-0.1224,0.976
28.668114158,0.8681,0.4613,-0.1258,0.991
28.671441867,0.8701,0.4691,-0.1292,0.997
28.673292492,0.8833,0.4861,-0.1248,1.016
28.675862649,0.8906,0.4997,-0.1219,1.028
28.678339055,0.8955,0.5114,-0.1146,1.038
28.681140566,0.9043,0.5162,-0.1136,1.047
28.684386243,0.9131,0.5264,-0.1165,1.060
28.686741764,0.9190,0.5318,-0.1077,1.067
28.689173379,0.9243,0.5327,-0.1063,1.072
28.695770724,0.9287,0.5376,-0.1116,1.079
28.696215567,0.9278,0.5390,-0.1185,1.080
28.696447703,0.9390,0.5327,-0.1200,1.086
28.698574161,0.9395,0.5308,-0.1190,1.086
28.701341557,0.9395,0.5225,-0.1297,1.083
28.704321766,0.9385,0.5181,-0.1316,1.080
28.705999579,0.9400,0.5216,-0.1341,1.083
28.730714425,0.9341,0.5114,-0.1282,1.073
28.731228592,0.9312,0.5021,-0.1331,1.066
28.73138479,0.9287,0.5007,-0.1331,1.063
28.73152104,0.9209,0.4924,-0.1316,1.053
28.731655467,0.9209,0.4885,-0.1311,1.051
28.731788227,0.9204,0.4875,-0.1331,1.050
28.731907342,0.9072,0.4870,-0.1297,1.038
28.732032758,0.8979,0.4914,-0.1170,1.030
28.732159633,0.8867,0.4910,-0.1180,1.020
28.732287863,0.8764,0.4841,-0.1229,1.009
28.73454479,0.8642,0.4778,-0.1219,0.995
28.736445728,0.8544,0.4725,-0.1380,0.986
28.738791874,0.8412,0.4506,-0.1712,0.970
28.741494426,0.8231,0.4151,-0.2302,0.950
28.744679635,0.8182,0.3816,-0.2546,0.938
28.746549062,0.8442,0.3480,-0.2073,0.936
28.749235729,0.8417,0.3359,-0.1351,0.916
28.751672917,0.8153,0.3403,-0.0838,0.887
28.754773229,0.8133,0.3345,-0.0702,0.882
28.756770834,0.8094,0.3345,-0.0931,0.881
28.759052709,0.7962,0.3349,-0.1316,0.874
28.76227422,0.8001,0.3480,-0.1448,0.884
28.764787189,0.8040,0.3781,-0.1395,0.899
28.767410314,0.8138,0.4185,-0.1282,0.924
28.769836564,0.8211,0.4652,-0.1097,0.950
28.773037867,0.8304,0.4900,-0.0940,0.969
28.775053284,0.8299,0.5026,-0.0853,0.974
28.776897138,0.8236,0.4972,-0.0907,0.966
28.779433284,0.8299,0.4861,-0.0843,0.965
28.782147868,0.8245,0.4734,-0.0794,0.954
28.785166618,0.8231,0.4525,-0.0799,0.943
28.787033858,0.8250,0.4404,-0.0770,0.938
28.789693077,0.8245,0.4365,-0.0804,0.936
28.792466931,0.8128,0.4287,-0.0980,0.924
28.794811098,0.8069,0.4239,-0.1087,0.918
28.797169171,0.8006,0.4234,-0.1112,0.912
28.799776671,0.7933,0.4306,-0.1244,0.911
28.80238688,0.7898,0.4341,-0.1302,0.911
28.810380318,0.7991,0.4370,-0.1385,0.921
28.810932454,0.8065,0.4448,-0.1351,0.931
