time,xaxis,yaxis,zaxis,TgF
1.397320087,0.7675,0.2371,0.3296,0.868
1.399126077,0.7753,0.2395,0.3277,0.875
1.401589098,0.7841,0.2483,0.3311,0.887
1.404341806,0.8002,0.2551,0.3198,0.899
1.407515869,0.8193,0.2551,0.3052,0.911
1.409142692,0.8252,0.26,0.2867,0.911
1.411764255,0.837,0.2658,0.254,0.914
1.415128005,0.8428,0.2755,0.2247,0.915
1.417790037,0.8282,0.2774,0.2076,0.898
1.420090923,0.8316,0.2779,0.1876,0.897
1.422551965,0.8609,0.2755,0.1871,0.923
1.4250791,0.924,0.2876,0.1359,0.977
1.427592486,0.9641,0.292,0.0885,1.011
1.429475507,0.9694,0.2891,0.0515,1.013
1.431990663,0.9968,0.296,0.0114,1.04
1.434924466,1.0267,0.3149,-0.032,1.074
1.437906862,1.0536,0.3231,-0.0774,1.105
1.439538685,1.0741,0.3207,-0.113,1.127
1.442082175,1.0858,0.3125,-0.131,1.137
1.444769779,1.0995,0.2993,-0.1686,1.152
1.447141029,1.1122,0.2751,-0.1671,1.158
1.449788894,1.1313,0.2653,-0.154,1.172
1.452204936,1.1455,0.2507,-0.1315,1.18
1.454895353,1.147,0.2279,-0.1174,1.175
1.457358322,1.1514,0.2104,-0.1115,1.176
1.459715562,1.1484,0.1875,-0.1017,1.168
1.462266187,1.1494,0.172,-0.091,1.166
1.464780979,1.1558,0.1662,-0.0832,1.171
1.467291084,1.1572,0.1632,-0.0695,1.171
1.469920303,1.1538,0.1588,-0.052,1.166
1.472384105,1.1396,0.1579,-0.0403,1.151
1.475019782,1.1157,0.153,-0.0183,1.126
1.477562491,1.0868,0.156,0.0109,1.098
1.480659991,1.0805,0.1618,0.0139,1.093
1.482540408,1.0624,0.1647,0.0334,1.076
1.48534369,1.0394,0.1715,0.0753,1.056
1.487692648,1.0174,0.1788,0.0846,1.036
1.490268221,1.0389,0.2114,0.0524,1.061
1.492642076,1.0164,0.2094,0.0617,1.04
1.495588691,0.9787,0.2036,0.0905,1.004
1.498424524,0.9543,0.2089,0.1144,0.984
1.501016816,0.9416,0.2104,0.1393,0.975
1.503475566,0.921,0.2157,0.1534,0.958
1.505928744,0.9069,0.2157,0.1749,0.948
1.508028744,0.8912,0.2254,0.1905,0.939
1.510466036,0.8761,0.2308,0.2115,0.93
1.51335864,0.8658,0.2308,0.2306,0.925
1.515587286,0.8541,0.2318,0.2413,0.917
1.51838562,0.8497,0.2366,0.2515,0.917
1.520615412,0.836,0.2361,0.2525,0.905
1.523050256,0.8252,0.2303,0.2715,0.899
1.525652808,0.8096,0.2337,0.2901,0.891
1.528261558,0.7997,0.2381,0.292,0.884
1.530659371,0.7919,0.2371,0.3047,0.881
1.533238642,0.7782,0.24,0.3125,0.872
1.53618109,0.7743,0.242,0.3174,0.871
1.539011195,0.7802,0.2449,0.3194,0.878
1.54144156,0.79,0.2454,0.3213,0.887
1.543962081,0.7998,0.2546,0.3081,0.894
1.547525467,0.8086,0.2624,0.2872,0.897
1.548578227,0.8194,0.2634,0.271,0.902
1.551181457,0.8326,0.2692,0.2359,0.906
1.55385828,0.8316,0.2726,0.2071,0.899
1.556779217,0.8296,0.2751,0.1993,0.896
1.558616718,0.8565,0.2784,0.1754,0.918
1.56099953,0.899,0.2799,0.15,0.953
1.564010885,0.9577,0.2804,0.1047,1.003
1.566198437,0.9847,0.2823,0.0705,1.027
1.568634792,0.9876,0.2833,0.032,1.028
1.571188542,1.0106,0.2983,-0.0139,1.054
1.573965,1.0291,0.311,-0.0491,1.076
1.576979115,1.0379,0.3105,-0.0788,1.086
1.57955672,1.0516,0.3037,-0.1076,1.1
1.581946876,1.0761,0.295,-0.1354,1.124
1.584489116,1.0986,0.2818,-0.1545,1.145
1.586994325,1.1166,0.2653,-0.1476,1.157
1.588909689,1.1279,0.2551,-0.132,1.164
1.591376721,1.1347,0.2395,-0.1208,1.166
1.59418719,1.1323,0.2279,-0.1042,1.16
1.597227242,1.1284,0.2123,-0.0867,1.151
1.599213128,1.1279,0.1929,-0.0842,1.147
1.601590837,1.1323,0.188,-0.0813,1.151
1.604274847,1.1338,0.1831,-0.0681,1.15
1.60715667,1.1303,0.171,-0.0525,1.144
1.609083962,1.1166,0.1695,-0.0349,1.13
1.611690108,1.1093,0.1696,-0.011,1.122
1.614361359,1.0834,0.1647,0.0192,1.096
1.617409119,1.0746,0.1715,0.0256,1.089
1.620015526,1.057,0.1783,0.0349,1.073
1.622357714,1.035,0.1788,0.0578,1.052
1.624873235,1.0174,0.1861,0.0763,1.037
1.627562141,1.0081,0.1861,0.0758,1.028
1.629328339,1.0155,0.1982,0.0642,1.037
1.631856465,0.9915,0.1963,0.0925,1.015
1.63486709,0.9685,0.2002,0.1242,0.997
1.637567403,0.9489,0.2007,0.1476,0.981
1.639601153,0.9259,0.1977,0.1618,0.961
1.641995268,0.9137,0.2045,0.1798,0.953
1.645149435,0.8995,0.2172,0.19,0.945
1.647807091,0.8893,0.2206,0.2022,0.938
1.649588498,0.8765,0.2201,0.2203,0.93
1.652135842,0.8658,0.2235,0.232,0.924
1.654900009,0.8531,0.2298,0.2359,0.914
1.657836832,0.8467,0.2293,0.253,0.913
1.662006988,0.8321,0.2235,0.2744,0.904
1.662945895,0.8154,0.2245,0.2872,0.893
1.665602614,0.8052,0.2254,0.296,0.887
1.667614333,0.7959,0.224,0.3062,0.882
1.66986527,0.7866,0.224,0.3184,0.878
1.672320791,0.7851,0.2313,0.3238,0.88
1.675459073,0.7925,0.2361,0.3247,0.888
1.677589542,0.8018,0.241,0.3233,0.897
1.680419386,0.814,0.2463,0.3086,0.905
1.682483813,0.8194,0.2551,0.2935,0.907
1.685249647,0.8218,0.2619,0.2788,0.906
1.687697147,0.8242,0.256,0.2628,0.902
1.690110845,0.8198,0.2619,0.2525,0.897
1.69310246,0.8252,0.2653,0.2086,0.892
1.695642981,0.8238,0.2672,0.1871,0.886
1.698371107,0.8311,0.2667,0.1808,0.891
1.700984076,0.8741,0.259,0.17,0.927
1.70345267,0.9396,0.2614,0.1378,0.985
1.705898712,0.9969,0.2707,0.0778,1.036
1.707931212,1.014,0.2755,0.0412,1.052
1.710322722,1.036,0.2848,0.0075,1.074
1.712893868,1.0546,0.3013,-0.0368,1.097
1.715677046,1.0678,0.3236,-0.0774,1.118
1.718110171,1.078,0.3241,-0.1174,1.132
1.720635223,1.0932,0.3178,-0.1618,1.15
1.722935953,1.1142,0.3037,-0.2013,1.172
1.725927203,1.1294,0.2843,-0.1969,1.181
1.728481735,1.1544,0.2707,-0.1828,1.2
1.730726318,1.1773,0.259,-0.1676,1.217
1.73309361,1.1822,0.2439,-0.156,1.217
1.736128246,1.171,0.2186,-0.1442,1.2
1.73874684,1.1666,0.204,-0.1398,1.193
1.741439861,1.1666,0.1841,-0.1359,1.189
1.744146372,1.1671,0.1701,-0.1159,1.185
1.746423351,1.1534,0.1516,-0.0842,1.166
1.748349289,1.1299,0.1297,-0.0525,1.139
1.750835278,1.1039,0.1127,-0.0398,1.11
1.753613143,1.1187,0.137,-0.0281,1.127
1.756650539,1.1049,0.1384,0.0251,1.114
1.758451321,1.1015,0.1413,0.0573,1.112
1.761129602,1.0619,0.1219,0.0832,1.072
1.763649551,1.0311,0.1258,0.0778,1.042
1.76608002,1.014,0.1418,0.0851,1.027
1.768485332,0.9959,0.1506,0.1032,1.012
1.771084656,0.9313,0.1389,0.2076,0.964
1.773856218,0.9411,0.1627,0.1662,0.969
1.776972364,0.9509,0.19,0.1237,0.978
1.779403771,0.9431,0.2084,0.1647,0.98
1.781945334,0.9333,0.2162,0.1891,0.977
1.784321948,0.9137,0.2191,0.2135,0.964
1.787118824,0.8849,0.2138,0.2281,0.938
1.788803147,0.8663,0.2109,0.2296,0.921
1.791410387,0.8506,0.2162,0.2403,0.91
1.79414471,0.8448,0.2172,0.2608,0.91
1.797056273,0.8438,0.2186,0.272,0.913
1.798872783,0.8482,0.2216,0.2686,0.917
1.801517054,0.8262,0.2138,0.2862,0.9
1.805175232,0.7837,0.2736,0.3262,0.892
1.807590076,0.7573,0.2853,0.3433,0.879
1.809055545,0.744,0.2639,0.3325,0.857
1.811575024,0.7425,0.2376,0.3413,0.851
1.814212681,0.7416,0.2347,0.3623,0.858
1.817283775,0.7543,0.2458,0.3691,0.875
1.81975039,0.7749,0.2537,0.355,0.889
1.822457838,0.7915,0.2604,0.3335,0.897
1.825425963,0.8062,0.2551,0.3081,0.9
1.827454088,0.8096,0.2614,0.2945,0.9
1.829408203,0.7988,0.2692,0.2867,0.89
1.83191737,0.7871,0.2707,0.2774,0.877
1.834857735,0.7993,0.2799,0.2608,0.886
1.837643725,0.8409,0.2901,0.213,0.915
1.83933211,0.8844,0.294,0.1569,0.945
1.84214461,0.9161,0.2876,0.1296,0.969
1.84487034,0.9612,0.2881,0.0959,1.008
1.847703361,1.0008,0.3363,0.0485,1.057
1.849469507,1.0541,0.31,-0.0266,1.099
1.852039924,1.08,0.2697,-0.0973,1.117
1.854946591,1.0996,0.293,-0.1257,1.145
1.857785289,1.1001,0.3314,-0.1413,1.158
1.86055055,1.0942,0.3552,-0.153,1.161
1.862944665,1.0902,0.3582,-0.1808,1.162
1.865322009,1.0394,0.3407,-0.1452,1.103
1.867381748,1.1157,0.3081,-0.2199,1.178
1.869727842,1.1676,0.2624,-0.2716,1.227
1.872380186,1.1808,0.223,-0.212,1.22
1.875194822,1.2125,0.1822,-0.1618,1.237
1.877521697,1.2272,0.1443,-0.1403,1.244
1.879928625,1.2233,0.118,-0.1125,1.234
1.882406802,1.2135,0.1035,-0.1008,1.222
1.885208417,1.1998,0.1069,-0.0955,1.208
1.887868573,1.1788,0.1093,-0.0715,1.186
1.889969407,1.1544,0.1151,-0.0339,1.161
1.892599407,1.1358,0.1253,-0.0183,1.143
1.896177116,1.1045,0.1375,0.0002,1.113
1.898211387,1.0673,0.1394,0.0456,1.077
1.900751648,1.0394,0.1409,0.0665,1.051
1.903448627,1.0467,0.1594,0.0647,1.061
1.9070592,1.0433,0.1822,0.0778,1.062
1.907920919,1.0277,0.19,0.0895,1.049
1.910478263,1.0013,0.1812,0.1027,1.023
1.912855347,0.9744,0.1861,0.1203,0.999
1.915542482,0.9509,0.19,0.1344,0.979
1.918075868,0.9377,0.1875,0.1461,0.967
1.920346181,0.9172,0.1977,0.169,0.953
1.923044202,0.905,0.1987,0.192,0.946
1.925483004,0.8932,0.206,0.2056,0.939
1.928173213,0.8868,0.1968,0.2135,0.933
1.930622119,0.8604,0.2007,0.2417,0.916
1.932984828,0.8345,0.2333,0.2705,0.908
1.936049047,0.8194,0.2444,0.2725,0.897
1.938685922,0.8169,0.2435,0.2823,0.898
1.941252485,0.8052,0.2347,0.293,0.888
1.94394535,0.7969,0.2162,0.3003,0.879
1.946277485,0.7915,0.2089,0.3101,0.875
1.948275663,0.7749,0.2114,0.315,0.863
1.950720871,0.7656,0.2191,0.3369,0.865
1.953342903,0.7597,0.2211,0.3384,0.861
1.955794518,0.7646,0.2323,0.3413,0.869
1.95855608,0.7793,0.2386,0.3403,0.883
1.960869935,0.7851,0.2439,0.3315,0.886
1.963917748,0.8071,0.2556,0.3101,0.902
1.965880196,0.8047,0.2551,0.2983,0.895
1.968661238,0.8008,0.257,0.273,0.884
1.971036186,0.8208,0.2779,0.2267,0.896
1.973829884,0.858,0.2955,0.2071,0.931
1.976849311,0.8643,0.2716,0.1954,0.927
1.979223687,0.8785,0.2663,0.1729,0.934
1.981798062,0.9279,0.2891,0.1105,0.978
1.984996031,0.9793,0.2925,0.049,1.023
1.98611051,1.0052,0.3188,0.0114,1.055
1.988733896,1.0287,0.3547,-0.0291,1.088
1.991206552,1.0492,0.3057,-0.0959,1.097
1.994145928,1.0683,0.2998,-0.133,1.118
1.996990668,1.0854,0.3149,-0.1579,1.141
1.998834887,1.0957,0.3266,-0.1784,1.157
2.001350303,1.1079,0.3212,-0.1998,1.171
2.005499679,1.1123,0.293,-0.194,1.167
2.006438689,1.1275,0.2668,-0.1671,1.171
2.008956294,1.1397,0.2463,-0.1408,1.174
2.011414888,1.1407,0.2284,-0.1228,1.17
2.014134732,1.1412,0.2002,-0.1091,1.164
2.017091972,1.1446,0.1773,-0.1042,1.163
2.02007067,1.1421,0.1652,-0.0964,1.158
2.022177181,1.1416,0.1555,-0.0818,1.155
2.024889056,1.1436,0.1482,-0.0637,1.155
2.027264473,1.1324,0.1453,-0.033,1.142
2.029158952,1.1118,0.1404,-0.0076,1.121
2.031776973,1.0869,0.136,0.0153,1.095
2.034273796,1.0629,0.1385,0.0324,1.072
2.037335515,1.0492,0.1438,0.0544,1.06
2.039232391,1.0326,0.1453,0.0846,1.046
2.041839214,1.0213,0.1599,0.0925,1.038
2.044673954,1.0213,0.1808,0.0768,1.04
2.047472235,1.0067,0.1885,0.0881,1.028
2.049396871,0.9793,0.189,0.1154,1.004
2.05191135,0.9592,0.1875,0.1344,0.987
2.054918642,0.9397,0.1929,0.1476,0.971
2.057838226,0.9226,0.1938,0.17,0.958
2.06032557,0.9103,0.2012,0.1812,0.95
2.06263406,0.8962,0.2142,0.1968,0.942
2.065257081,0.8879,0.2186,0.211,0.938
2.067759425,0.8673,0.2216,0.2295,0.924
2.069688748,0.8462,0.2201,0.2525,0.91
2.072189685,0.8374,0.2289,0.2681,0.909
2.074871977,0.8169,0.2303,0.2784,0.893
2.077845884,0.8047,0.2293,0.2901,0.886
2.07971177,0.7881,0.2298,0.3047,0.876
2.082281614,0.7832,0.2361,0.3076,0.874
2.085676197,0.7744,0.2386,0.3198,0.871
2.08745677,0.7758,0.2328,0.3271,0.874
2.089842291,0.7846,0.2386,0.331,0.884
2.092357135,0.7949,0.2512,0.3213,0.893
2.095488542,0.8047,0.2542,0.3047,0.897
2.098040886,0.8047,0.2551,0.2886,0.892
2.100667501,0.813,0.2609,0.2671,0.895
2.103158699,0.8291,0.2702,0.2373,0.904
2.10580396,0.8443,0.2775,0.2139,0.914
2.107849689,0.8458,0.2755,0.1988,0.911
2.110115523,0.8678,0.2809,0.1783,0.929
2.112595887,0.903,0.2862,0.13,0.956
2.115507034,0.9416,0.292,0.0944,0.99
2.118164482,0.9504,0.2877,0.1071,0.999
2.120361253,0.9729,0.2911,0.0739,1.018
2.122847451,0.9969,0.2925,0.0183,1.039
2.125565264,1.0125,0.2994,-0.0198,1.056
2.127978806,1.0257,0.3013,-0.0554,1.07
2.130437764,1.034,0.3008,-0.0705,1.079
2.132932712,1.0566,0.2984,-0.0867,1.101
2.136097192,1.0732,0.2896,-0.111,1.117
2.13870063,1.0805,0.2687,-0.1301,1.121
2.141219432,1.0879,0.2463,-0.114,1.121
2.143713495,1.0986,0.2333,-0.0901,1.127
2.14642662,1.1045,0.2186,-0.0686,1.128
2.148105422,1.106,0.204,-0.0588,1.126
2.152493339,1.1094,0.1905,-0.0398,1.126
2.153212454,1.1079,0.1754,-0.0281,1.122
2.156333861,1.1069,0.1652,-0.0281,1.12
2.15849334,1.1016,0.1564,-0.0081,1.113
2.160811153,1.0967,0.153,0.0016,1.107
2.163248288,1.0869,0.1569,0.0148,1.098
2.165896674,1.0781,0.1525,0.0295,1.089
2.168471883,1.062,0.1608,0.048,1.075
2.171091154,1.0448,0.1608,0.0626,1.059
2.173739123,1.0184,0.1589,0.0744,1.033
2.176784071,0.9964,0.1637,0.0827,1.013
2.179166311,0.9876,0.1773,0.0861,1.007
2.181778082,0.9886,0.1885,0.1002,1.011
2.183616988,0.9675,0.1968,0.1193,0.995
2.186965478,0.9529,0.2045,0.1388,0.984
2.188603551,0.9431,0.2036,0.1486,0.976
2.191082822,0.9196,0.2036,0.1622,0.956
2.193882666,0.9055,0.2138,0.1695,0.946
2.196909229,0.9045,0.2226,0.1725,0.947
2.198700636,0.8986,0.2235,0.1891,0.945
2.201284073,0.8835,0.2211,0.2081,0.934
2.204431209,0.8776,0.2221,0.2174,0.931
2.206392928,0.8747,0.2191,0.2227,0.929
2.208873762,0.8624,0.2221,0.2325,0.92
2.211385741,0.8541,0.2191,0.2373,0.913
2.214136887,0.8512,0.2235,0.2403,0.912
2.217055117,0.8458,0.2289,0.2422,0.909
2.219547773,0.8389,0.2293,0.2486,0.905
2.222125898,0.8355,0.2313,0.2471,0.901
2.224545534,0.8384,0.2371,0.23,0.901
2.227130951,0.8483,0.241,0.2213,0.909
2.229036993,0.8747,0.2454,0.2105,0.933
2.231569128,0.9108,0.2483,0.1812,0.961
2.23433866,0.9421,0.2629,0.149,0.989
2.237414442,0.9661,0.2751,0.1129,1.011
2.239202723,0.9763,0.2785,0.0714,1.018
2.241647254,0.9788,0.2853,0.0266,1.02
2.244262098,0.993,0.2906,0.0036,1.035
2.24766387,1.0037,0.2979,-0.0335,1.048
2.249226474,1.0321,0.2964,-0.0618,1.076
2.251797308,1.0566,0.2911,-0.0686,1.098
2.254807204,1.0756,0.2813,-0.0867,1.115
2.257464287,1.0996,0.2707,-0.0974,1.137
2.260088298,1.1099,0.2561,-0.1052,1.144
2.262584132,1.1143,0.2425,-0.1018,1.145
2.264468819,1.1108,0.2274,-0.0867,1.137
2.267039705,1.1064,0.2026,-0.0744,1.127
2.269672518,1.1113,0.1827,-0.0637,1.128
2.272081997,1.1099,0.1681,-0.0515,1.124
2.274823039,1.1104,0.1579,-0.0335,1.122
2.277776685,1.1108,0.1555,-0.0164,1.122
2.279650539,1.1074,0.1467,0.0021,1.117
2.28323179,1.0942,0.137,0.0173,1.103
2.285031425,1.0737,0.1409,0.0314,1.083
2.287721113,1.0605,0.137,0.0505,1.07
2.289866478,1.0429,0.1399,0.0626,1.054
2.292496478,1.0292,0.1462,0.0734,1.042
2.295002208,1.0169,0.153,0.0915,1.032
2.298086062,1.0017,0.1593,0.0944,1.019
2.300578979,0.9963,0.1662,0.1027,1.015
2.303157625,0.9856,0.1802,0.1149,1.008
2.305554396,0.9733,0.1919,0.1208,0.999
2.307741532,0.9724,0.2016,0.1173,1
2.310098615,0.9416,0.1933,0.1408,0.971
2.312544657,0.9201,0.1982,0.1515,0.953
2.315511272,0.9083,0.2118,0.1715,0.948
2.31789721,0.8658,0.2162,0.2379,0.924
2.320297523,0.8624,0.2216,0.2169,0.916
2.322775544,0.8907,0.2395,0.1427,0.933
2.325265648,0.8687,0.2425,0.1954,0.923
2.328006221,0.8418,0.2342,0.2398,0.906
2.330809295,0.8276,0.2293,0.2422,0.892
2.332846326,0.8208,0.2259,0.2481,0.887
2.33558867,0.8095,0.2225,0.2662,0.881
2.338451066,0.8051,0.2245,0.2774,0.881
2.340979296,0.8124,0.2249,0.2862,0.89
2.343539192,0.8261,0.2342,0.2876,0.906
2.345991327,0.833,0.24,0.2886,0.914
2.348238411,0.835,0.2449,0.2784,0.914
2.350525234,0.8389,0.2468,0.2657,0.914
2.353052161,0.8428,0.2517,0.2501,0.914
2.356050703,0.8462,0.2522,0.2389,0.915
2.35830086,0.8526,0.2527,0.2271,0.918
2.360788673,0.8653,0.2565,0.2086,0.926
2.363293881,0.8682,0.2556,0.2154,0.93
2.365962944,0.8687,0.241,0.2183,0.928
2.368567111,0.8775,0.2502,0.2125,0.937
2.370765028,0.8677,0.242,0.2198,0.927
2.373482007,0.8687,0.2308,0.2125,0.924
2.376791539,0.8717,0.2308,0.1891,0.921
2.379582529,0.8814,0.2279,0.1764,0.927
2.380922373,0.8946,0.2347,0.1608,0.939
2.384072581,0.9201,0.2366,0.1505,0.962
2.386619665,0.9347,0.2434,0.1437,0.977
2.3886268,0.9425,0.2565,0.1261,0.985
2.391179301,0.8575,0.2906,0.1998,0.927
2.393755863,0.9626,0.3396,0.0715,1.023
2.397586645,1.0443,0.3601,-0.0505,1.106
2.398850395,1.0751,0.3635,-0.1071,1.14
2.401303156,1.1064,0.3494,-0.1559,1.171
2.403993156,1.1592,0.3246,-0.216,1.223
2.407146281,1.1822,0.2774,-0.2428,1.238
2.408852375,1.2008,0.2347,-0.253,1.249
2.411267376,1.2438,0.2002,-0.2711,1.289
2.414017011,1.2301,0.156,-0.2057,1.257
2.417014824,1.2096,0.1481,-0.1408,1.227
2.419510345,1.19,0.1433,-0.1047,1.203
2.421994564,1.1675,0.1428,-0.0779,1.179
2.424625971,1.1352,0.1516,-0.0486,1.146
2.427087169,1.1059,0.1525,-0.0266,1.117
2.429088731,1.078,0.1622,0.0002,1.09
2.431488263,1.0516,0.1574,0.0236,1.064
2.434205659,1.0282,0.156,0.0588,1.042
2.437236076,0.9944,0.1443,0.0929,1.009
2.439052014,0.9885,0.1467,0.1032,1.005
2.44162217,0.9758,0.1438,0.1266,0.994
2.444919202,0.99,0.1593,0.1286,1.011
2.447593525,1.0017,0.172,0.1384,1.026
2.449421077,0.9777,0.1676,0.1549,1.004
2.451722119,0.9553,0.1686,0.1622,0.983
2.454777484,0.943,0.171,0.1657,0.973
2.457576911,0.9274,0.1778,0.1749,0.96
2.459928318,0.9161,0.1827,0.1827,0.952
2.462542276,0.901,0.1938,0.194,0.942
2.465072225,0.8927,0.2011,0.2057,0.938
2.467582589,0.8809,0.2016,0.2105,0.928
2.469567121,0.877,0.208,0.2193,0.928
2.471940715,0.8663,0.2147,0.2208,0.919
2.474862174,0.8599,0.2186,0.2193,0.914
2.477764361,0.8585,0.2337,0.2232,0.917
2.479566289,0.857,0.2444,0.211,0.916
2.482125403,0.8521,0.2473,0.2095,0.912
2.48462332,0.8531,0.2493,0.2071,0.913
2.48732056,0.8585,0.2609,0.1998,0.919
2.489811967,0.8697,0.2667,0.1852,0.928
2.49220655,0.8746,0.2682,0.1773,0.932
2.49540254,0.8756,0.2692,0.1706,0.932
2.497970926,0.8726,0.2707,0.1637,0.928
2.500587332,0.879,0.2663,0.151,0.931
2.502963426,0.8907,0.2648,0.1427,0.94
2.505595041,0.8961,0.2624,0.1305,0.943
2.507579989,0.8937,0.2619,0.1198,0.939
2.512037177,0.9078,0.2653,0.1159,0.953
2.512616136,0.9318,0.2663,0.1047,0.975
2.515729469,0.9577,0.2687,0.0915,0.999
2.517854469,0.9782,0.2595,0.0691,1.014
2.520182855,0.9924,0.2565,0.0393,1.026
2.522567439,1.0037,0.256,0.0232,1.036
2.525434679,1.015,0.2604,0.0076,1.048
2.527822179,1.0247,0.2687,-0.0134,1.059
2.530394523,1.0379,0.2667,-0.029,1.072
2.532697804,1.0409,0.2585,-0.0339,1.073
2.535428586,1.0433,0.2517,-0.0442,1.074
2.538404472,1.0467,0.2415,-0.0412,1.075
2.540936191,1.057,0.2371,-0.0471,1.084
2.543456295,1.0643,0.2264,-0.0471,1.089
2.546013274,1.0717,0.222,-0.0349,1.095
2.548143535,1.0854,0.2094,-0.0246,1.106
2.550681764,1.0917,0.1958,-0.0271,1.109
2.552914838,1.0976,0.1924,-0.031,1.115
2.555982702,1.0971,0.1871,-0.0368,1.114
2.558136557,1.0907,0.1827,-0.0271,1.106
2.560594422,1.0829,0.1861,-0.0222,1.099
2.563191245,1.0795,0.1846,-0.0188,1.095
2.565664943,1.0736,0.189,-0.0149,1.09
2.568297235,1.0604,0.1851,0.0042,1.076
2.570888069,1.0443,0.1841,0.0222,1.061
2.573206558,1.0326,0.1866,0.0344,1.05
2.576066559,1.0203,0.1812,0.0529,1.038
2.578334528,1.0111,0.1817,0.0539,1.029
2.581444424,0.9973,0.188,0.0666,1.017
2.583901507,0.9836,0.188,0.0841,1.005
2.58640031,0.9782,0.188,0.1017,1.001
2.58852781,0.9665,0.1831,0.1178,0.991
2.591014529,0.9528,0.1871,0.1247,0.979
2.593800727,0.9509,0.1997,0.1344,0.981
2.596759009,0.943,0.204,0.1515,0.977
2.598515103,0.9303,0.1987,0.1666,0.966
2.601060467,0.9171,0.1977,0.1827,0.956
2.603956093,0.9069,0.1987,0.1871,0.947
2.606081301,0.8976,0.2045,0.1959,0.941
2.608623124,0.8873,0.2031,0.2081,0.934
2.611215781,0.8819,0.2084,0.212,0.931
2.614094635,0.8731,0.2138,0.2213,0.926
2.616779479,0.8619,0.2128,0.2311,0.917
2.619313855,0.8546,0.2186,0.235,0.913
2.62193974,0.8502,0.2245,0.2417,0.912
2.62610573,0.8472,0.2235,0.252,0.912
2.627101876,0.8423,0.2279,0.2452,0.906
2.628995574,0.8448,0.2337,0.2427,0.909
2.631459585,0.8521,0.2274,0.2417,0.914
2.634078335,0.8682,0.2293,0.2355,0.928
2.637031773,0.8687,0.2351,0.2232,0.927
2.639013857,0.878,0.2366,0.212,0.934
2.641588232,0.8883,0.2391,0.1959,0.941
2.644277347,0.8912,0.243,0.1803,0.941
2.647477972,0.8927,0.2507,0.1622,0.941
2.649120628,0.8995,0.2575,0.1471,0.947
2.651802243,0.9161,0.2532,0.1354,0.96
2.654252035,0.9357,0.2575,0.1168,0.977
2.657434848,0.9557,0.2644,0.0905,0.996
2.659842661,0.9763,0.2624,0.07,1.013
2.662391515,1.0012,0.2687,0.0393,1.037
2.664918338,1.014,0.2769,0.0168,1.051
2.667402505,1.0218,0.2833,0.0012,1.06
2.66933188,1.034,0.2823,-0.0213,1.072
2.672023756,1.0428,0.276,-0.0481,1.08
2.67486011,1.0526,0.2667,-0.0695,1.088
2.67746886,1.0629,0.257,-0.07,1.096
2.679543861,1.0785,0.2454,-0.0661,1.108
2.681977767,1.0995,0.2337,-0.0593,1.126
2.684708965,1.1201,0.2211,-0.0612,1.143
2.687711466,1.1333,0.2021,-0.0632,1.153
2.690110997,1.1372,0.1938,-0.0642,1.155
2.692342508,1.1338,0.1885,-0.07,1.151
2.6948448,1.1294,0.1812,-0.0676,1.146
2.697789956,1.1284,0.1773,-0.0573,1.144
2.700353811,1.122,0.172,-0.052,1.136
2.702925842,1.1147,0.1627,-0.0364,1.127
2.705475894,1.1074,0.1622,-0.0208,1.119
2.707505061,1.0883,0.1613,-0.0095,1.1
2.709857509,1.0692,0.1496,0.0124,1.08
2.712511937,1.058,0.1467,0.0251,1.068
2.715522979,1.0462,0.1443,0.0505,1.057
2.717512094,1.0306,0.1438,0.0681,1.043
2.719944646,0.9714,0.1204,0.1217,0.986
2.722981521,0.9626,0.1244,0.1017,0.976
2.725184698,1.0076,0.1773,0.0822,1.026
2.727833084,1.0208,0.1904,0.1154,1.045
2.730133189,0.9909,0.1759,0.153,1.018
2.732733033,0.9562,0.1671,0.1627,0.984
2.735460064,0.9323,0.1676,0.1666,0.962
2.738265116,0.9093,0.172,0.1759,0.942
2.740977252,0.9015,0.1744,0.194,0.938
2.743431992,0.8932,0.1904,0.1979,0.934
2.745935326,0.8844,0.2002,0.2144,0.932
2.747970065,0.8756,0.2084,0.2291,0.929
2.750384076,0.8668,0.2206,0.2393,0.926
2.75306866,0.8502,0.2259,0.254,0.916
2.75703465,0.8365,0.2327,0.2554,0.905
2.758071889,0.8238,0.2371,0.2642,0.897
2.760629181,0.8095,0.2425,0.2642,0.885
2.762984754,0.7973,0.2434,0.2711,0.877
2.765561265,0.7875,0.2468,0.2832,0.873
2.76800564,0.7777,0.2532,0.2906,0.868
2.770546213,0.7787,0.2517,0.3008,0.872
2.77353986,0.788,0.2556,0.3066,0.883
2.775989547,0.8022,0.2575,0.2994,0.894
2.778861214,0.8129,0.2546,0.2896,0.9
2.781339339,0.8213,0.2556,0.2784,0.904
2.783827829,0.8316,0.256,0.2672,0.91
2.786337517,0.8316,0.2551,0.2432,0.903
2.788392361,0.8355,0.2565,0.2208,0.901
2.790880018,0.8355,0.2585,0.1988,0.897
2.793932362,0.8345,0.2639,0.1905,0.896
2.796686372,0.8467,0.259,0.1681,0.901
2.798494289,0.8937,0.259,0.1227,0.938
2.800910852,0.9337,0.2614,0.1071,0.976
2.80365429,0.9621,0.2473,0.1124,1
2.806017259,1.0159,0.258,0.0617,1.05
2.80870929,1.057,0.2736,-0.0198,1.092
